TITLE,P1-5-Br-hexahelicene
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,24/10/01
TIME,17:22:41
SPECTROMETER/DATA SYSTEM,
LOCALE,8192
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,LD [dOD]
Y3UNITS,ABSORBANCE
Y4UNITS,HT [V]
FIRSTX,  550.0000
LASTX,  245.0000
NPOINTS,     306
FIRSTY,    -0.90689
MAXY,   380.45810
MINY,  -444.60098
XYDATA
393.0000,2.03064,5.01416E-005,0.0588271,1025.39
392.0000,2.43535,0.000157589,0.0543694,1025.08
391.0000,2.39887,0.00011834,0.0552397,1023.71
390.0000,3.31548,7.96258E-005,0.0551478,1023.59
389.0000,3.16487,0.000144827,0.0535373,1023.05
388.0000,3.57862,0.000151624,0.0527003,1021.48
387.0000,3.90676,0.0001363,0.052522,1020.39
386.0000,3.2351,0.000114042,0.0495712,1019.39
385.0000,3.45696,0.000115115,0.0509,1017.95
384.0000,4.17888,0.000175063,0.0526618,1017.25
383.0000,4.44455,0.000161449,0.0526411,1015.82
382.0000,5.46471,0.00021224,0.0561643,1015.52
381.0000,6.98127,0.000188599,0.0606605,1015.43
380.0000,7.66802,0.000181522,0.0631896,1015.9
379.0000,8.91458,0.000142137,0.0715651,1016.03
378.0000,10.5245,0.000196229,0.0779557,1016.78
377.0000,13.4756,0.000200672,0.0876642,1019.05
376.0000,17.2329,0.000168358,0.0991748,1020.79
375.0000,20.9748,0.000145051,0.115223,1023.3
374.0000,25.0674,0.000233629,0.13181,1026.17
373.0000,29.0523,0.000213005,0.148042,1027.27
372.0000,33.4122,0.000209122,0.167261,1030.67
371.0000,40.1357,0.000286861,0.185574,1032.23
370.0000,46.0005,0.000265566,0.212977,1035.37
369.0000,52.0732,0.0001896,0.23394,1038.7
368.0000,57.8858,0.000251377,0.255578,1041.08
367.0000,64.9653,0.000251373,0.282605,1043.31
366.0000,71.1265,0.000256648,0.302653,1043.44
365.0000,77.3043,0.000255521,0.327957,1043.54
364.0000,83.723,0.000247579,0.350483,1043.7
363.0000,90.4197,0.000229684,0.371506,1043.89
362.0000,98.3716,0.000246447,0.397783,1043.89
361.0000,108.347,0.000252512,0.426654,1043.9
360.0000,116.523,0.000234106,0.462107,1044.04
359.0000,126.265,0.000253496,0.499181,1044.21
358.0000,135.493,0.000267201,0.537816,1044.04
357.0000,144.04,0.000246433,0.578037,1044.13
356.0000,151.606,0.00025794,0.616368,1044.35
355.0000,157.596,0.000241682,0.649056,1044.47
354.0000,161.48,0.000243864,0.672272,1044.48
353.0000,160.479,0.000271112,0.688214,1044.48
352.0000,160.296,0.000250206,0.69507,1044.54
351.0000,157.551,0.000193494,0.698025,1044.45
350.0000,155.423,0.000293907,0.70237,1044.6
349.0000,156.069,0.000161855,0.710208,1044.5
348.0000,157.121,0.000255245,0.718687,1044.45
347.0000,158.788,0.000208104,0.728018,1044.67
346.0000,164.259,0.000222817,0.738909,1044.57
345.0000,171.281,0.000193244,0.756763,1044.48
344.0000,181.131,0.000234429,0.779385,1044.6
343.0000,191.07,0.000269466,0.808304,1044.65
342.0000,203.296,0.000189488,0.837714,1044.55
341.0000,216.147,0.000281888,0.872862,1044.33
340.0000,229.211,0.000161312,0.910226,1044.57
339.0000,241.721,0.000180602,0.948651,1044.38
338.0000,255.065,6.0335E-005,0.992608,1044.43
337.0000,268.183,0.000199543,1.03003,1044.33
336.0000,283.567,8.98561E-005,1.07263,1044.44
335.0000,301.037,0.000156971,1.12054,1044.35
334.0000,316.917,0.000197627,1.17142,1044.08
333.0000,333.859,4.56919E-005,1.22503,1043.97
332.0000,353.493,6.92056E-005,1.27924,1043.54
331.0000,369.763,9.17522E-005,1.33413,1043.54
330.0000,380.458,2.04802E-006,1.37359,1043.42
329.0000,377.993,5.71349E-005,1.38914,1043.45
328.0000,361.381,0.000118963,1.37631,1043.44
327.0000,335.706,8.54968E-005,1.34907,1043.53
326.0000,305.699,-8.92798E-006,1.3216,1043.37
325.0000,275.025,6.33801E-005,1.30015,1043.54
324.0000,245.905,0.00012968,1.29003,1043.78
323.0000,218.909,3.91844E-005,1.28728,1043.7
322.0000,192.223,0.0001324,1.29134,1043.82
321.0000,160.996,8.33233E-005,1.29772,1043.87
320.0000,140.326,0.000203793,1.30867,1043.9
319.0000,122.22,6.30394E-005,1.31221,1043.82
318.0000,107.57,0.000118971,1.31152,1044.04
317.0000,105.636,1.64182E-006,1.29058,1044.01
316.0000,107.069,0.00011065,1.25154,1044.1
315.0000,111.111,1.76731E-005,1.19439,1044.33
314.0000,110.251,9.59222E-005,1.12777,1044.45
313.0000,106.965,0.00017546,1.05514,1044.44
312.0000,101.297,0.00015768,0.989217,1044.55
311.0000,93.5684,0.000120567,0.937459,1043.87
310.0000,83.2243,9.60142E-005,0.897562,1035.13
309.0000,71.5517,0.000115167,0.870475,1033.78
308.0000,62.8793,8.84866E-005,0.854169,1032.56
307.0000,48.8439,0.000109939,0.839538,1031.91
306.0000,37.7741,0.000157818,0.82954,1030.45
305.0000,31.2615,0.000189407,0.819967,1030.19
304.0000,24.6282,0.000107756,0.805445,1028.69
303.0000,24.2241,0.000159778,0.785698,1027.95
302.0000,25.8766,9.13037E-005,0.764037,1026.41
301.0000,28.993,0.000139667,0.737136,1024.51
300.0000,29.7518,0.000112076,0.712003,1023.67
299.0000,30.9264,0.000189151,0.691096,1021.91
298.0000,31.1075,0.000179821,0.676793,1020.46
297.0000,30.1479,0.000105306,0.671511,1019.53
296.0000,30.575,0.00016483,0.66941,1018.95
295.0000,29.8786,8.62635E-005,0.673421,1017.23
294.0000,27.9747,0.00017789,0.681105,1016.4
293.0000,23.5158,0.000141845,0.687743,1014.87
292.0000,21.6142,8.33795E-005,0.692316,1012.49
291.0000,20.4819,0.000154531,0.695106,1010.69
290.0000,17.2825,9.34996E-005,0.696388,1011.28
289.0000,15.8618,0.000125573,0.695433,1010.36
288.0000,14.2306,0.000171796,0.69687,1010.04
287.0000,13.6706,0.000105746,0.71001,1010.94
286.0000,10.2747,6.5631E-005,0.712061,1012.1
285.0000,5.41233,0.000160729,0.748371,1013.42
284.0000,-0.312287,0.000131462,0.779064,1014.6
283.0000,-5.79288,0.000106954,0.815473,1014.87
282.0000,-15.8678,8.02206E-005,0.866844,1015.49
281.0000,-25.5988,0.000103871,0.94971,1015.5
280.0000,-35.1085,-9.18955E-006,1.03644,1016.69
279.0000,-44.8705,0.000142245,1.13617,1017.51
278.0000,-57.1988,4.52642E-005,1.26376,1018.13
277.0000,-67.4034,0.000133602,1.38758,1019.66
276.0000,-80.1282,0.00019858,1.52595,1019.77
275.0000,-91.8526,8.19364E-005,1.65739,1020.13
274.0000,-105.542,-3.77732E-005,1.78589,1019.08
273.0000,-115.559,-9.9405E-005,1.92943,1018.08
272.0000,-132.619,-0.00018974,2.07518,1018.66
271.0000,-146.178,0.000132108,2.22139,1018.27
270.0000,-161.469,8.06669E-005,2.35943,1018.44
269.0000,-172.052,-7.1824E-005,2.4692,1017.82
268.0000,-185.282,0.00013141,2.53925,1018.02
267.0000,-196.451,-0.00028844,2.56791,1016.43
266.0000,-190.412,0.000217343,2.56244,1016.55
265.0000,-200.838,0.000186102,2.53984,1016.95
264.0000,-191.894,0.000295741,2.48284,1015.47
263.0000,-202.14,-0.000259461,2.43467,1015.86
262.0000,-197.859,-0.000132736,2.38871,1015.96
261.0000,-216.785,0.000165567,2.35976,1014.46
260.0000,-232.094,-0.000128171,2.38116,1014.24
259.0000,-252.523,-4.44279E-005,2.43324,1013.71
258.0000,-269.928,-0.00020299,2.49384,1013.24
257.0000,-302.308,0.000220491,2.52009,1012.2
256.0000,-320.41,0.00036829,2.49151,1011.48
255.0000,-329.203,-0.000409015,2.43686,1010.67
254.0000,-353.222,-6.223E-005,2.38827,1009.49
253.0000,-390.429,9.32586E-005,2.37219,1007.94
